id       ,user_id,opponent_race_result_id,result,type    ,drift_points,settings,created_at                ,updated_at,coins_reward,elo_delta,opponent_elo_delta
129307641,2943151,129068384              ,us    ,battle  ,502         ,        ,2017-02-01 00:01:25.835367,          ,1000        ,15       ,-5
129307642,884386 ,129109914              ,us    ,battle  ,6316        ,        ,2017-02-01 00:01:26.020189,          ,11000       ,10       ,-5
129307643,692150 ,128578657              ,them  ,battle  ,4463        ,        ,2017-02-01 00:01:26.153571,          ,7000        ,-5       ,10
129307644,2919307,129302405              ,us    ,battle  ,893         ,        ,2017-02-01 00:01:26.262007,          ,1000        ,14       ,-5
129307645,2944215,129204953              ,them  ,battle  ,290         ,        ,2017-02-01 00:01:26.301121,          ,700         ,-5       ,10
129307646,1368122,129306215              ,them  ,battle  ,2360        ,        ,2017-02-01 00:01:27.496661,          ,7000        ,-5       ,10
129307647,2696440,129298188              ,us    ,battle  ,1633        ,        ,2017-02-01 00:01:27.847574,          ,3800        ,15       ,-5
129307648,1789085,129111389              ,us    ,battle  ,6131        ,        ,2017-02-01 00:01:27.850096,          ,11000       ,10       ,-5
129307649,1107127,129213987              ,us    ,battle  ,1016        ,        ,2017-02-01 00:01:28.173066,          ,3800        ,19       ,-5
129307650,1163769,129307152              ,them  ,quali   ,1157        ,        ,2017-02-01 00:01:28.229506,          ,1500        ,0        ,0
129307651,2727229,129306997              ,us    ,battle  ,6066        ,        ,2017-02-01 00:01:28.2877  ,          ,11000       ,14       ,-5
129307652,2790220,128576440              ,them  ,quali   ,5376        ,        ,2017-02-01 00:01:28.618192,          ,1500        ,0        ,0
129307653,2800518,126166334              ,them  ,quali   ,1542        ,        ,2017-02-01 00:01:29.24006 ,          ,1500        ,0        ,0
129307654,2945881,129304756              ,them  ,battle  ,104         ,        ,2017-02-01 00:01:29.602682,          ,700         ,-5       ,10
129307655,2910223,128581133              ,us    ,battle  ,1483        ,        ,2017-02-01 00:01:30.277836,          ,3800        ,15       ,-5
129307656,1936804,129307468              ,them  ,quali   ,1042        ,        ,2017-02-01 00:01:30.790606,          ,1500        ,0        ,0
129307657,2938772,129146008              ,us    ,battle  ,2486        ,        ,2017-02-01 00:01:31.570377,          ,1000        ,10       ,-5
129307658,2687327,128513617              ,them  ,battle  ,2429        ,        ,2017-02-01 00:01:31.725298,          ,5000        ,-5       ,12
129307659,1927226,82536130               ,them  ,quali   ,1178        ,        ,2017-02-01 00:01:32.020174,          ,1500        ,0        ,0
129307660,1833865,129302608              ,them  ,battle  ,1020        ,        ,2017-02-01 00:01:32.692105,          ,700         ,-5       ,10
129307661,2903536,128549770              ,us    ,battle  ,2286        ,        ,2017-02-01 00:01:33.627645,          ,7000        ,12       ,-5
129307662,2440483,128913217              ,them  ,battle  ,3844        ,        ,2017-02-01 00:01:33.913015,          ,7000        ,-5       ,10
129307663,332479 ,129296653              ,us    ,battle  ,3531        ,        ,2017-02-01 00:01:34.240647,          ,9000        ,17       ,-5
129307664,2084021,126632548              ,them  ,quali   ,1475        ,        ,2017-02-01 00:01:35.338679,          ,1500        ,0        ,0
129307665,2819957,129015804              ,us    ,battle  ,3321        ,        ,2017-02-01 00:01:35.417662,          ,3800        ,12       ,-5
129307666,2913555,129295311              ,them  ,battle  ,852         ,        ,2017-02-01 00:01:36.077136,          ,1700        ,-5       ,10
129307667,1693003,128796110              ,them  ,battle  ,1774        ,        ,2017-02-01 00:01:38.070898,          ,7000        ,-5       ,12
129307668,2613351,129059453              ,us    ,battle  ,5933        ,        ,2017-02-01 00:01:38.616847,          ,11000       ,10       ,-5
129307669,2422082,128565487              ,them  ,quali   ,3198        ,        ,2017-02-01 00:01:39.120379,          ,1500        ,0        ,0
129307670,2937764,128540640              ,us    ,battle  ,1485        ,        ,2017-02-01 00:01:39.216725,          ,1000        ,14       ,-5
129307671,2796220,128595433              ,them  ,quali   ,772         ,        ,2017-02-01 00:01:39.225921,          ,1500        ,0        ,0
129307672,2864878,128607892              ,them  ,battle  ,1162        ,        ,2017-02-01 00:01:39.802563,          ,1700        ,-5       ,10
129307673,493327 ,128649457              ,us    ,battle  ,3015        ,        ,2017-02-01 00:01:39.817506,          ,3800        ,15       ,-5
129307674,2779221,128676547              ,them  ,battle  ,3584        ,        ,2017-02-01 00:01:40.114859,          ,7000        ,-5       ,10
129307675,2822085,128562804              ,them  ,battle  ,2168        ,        ,2017-02-01 00:01:40.463908,          ,7000        ,-5       ,12
129307676,2945315,129249320              ,them  ,battle  ,3639        ,        ,2017-02-01 00:01:40.984652,          ,700         ,-5       ,10
129307677,2848372,128841713              ,them  ,battle  ,1546        ,        ,2017-02-01 00:01:41.580781,          ,5000        ,-5       ,10
129307678,977589 ,128937712              ,us    ,battle  ,3946        ,        ,2017-02-01 00:01:41.636701,          ,9000        ,13       ,-5
129307679,106920 ,129262642              ,them  ,battle  ,3744        ,        ,2017-02-01 00:01:42.247229,          ,7000        ,-5       ,15
129307680,462998 ,129193295              ,us    ,battle  ,5214        ,        ,2017-02-01 00:01:42.277641,          ,11000       ,11       ,-5
129307681,312158 ,128588017              ,them  ,quali   ,            ,        ,2017-02-01 00:01:42.316837,          ,1500        ,0        ,0
129307682,1797577,128893511              ,us    ,battle  ,3709        ,        ,2017-02-01 00:01:42.739313,          ,11000       ,14       ,-5
129307683,2224134,129307484              ,them  ,quali   ,1187        ,        ,2017-02-01 00:01:42.850201,          ,1500        ,0        ,0
129307684,153530 ,129307529              ,them  ,quali   ,2432        ,        ,2017-02-01 00:01:42.974475,          ,1500        ,0        ,0
129307685,2718157,128508452              ,us    ,battle  ,2701        ,        ,2017-02-01 00:01:42.975904,          ,11000       ,10       ,-5
129307686,72245  ,129133297              ,them  ,battle  ,4160        ,        ,2017-02-01 00:01:43.552352,          ,7000        ,-5       ,12
129307687,2890786,129192064              ,them  ,battle  ,3344        ,        ,2017-02-01 00:01:44.384476,          ,3000        ,-5       ,10
129307688,2592802,128566261              ,us    ,battle  ,4851        ,        ,2017-02-01 00:01:44.694992,          ,11000       ,12       ,-5
129307689,76118  ,128611085              ,us    ,battle  ,6205        ,        ,2017-02-01 00:01:44.933546,          ,11000       ,14       ,-5
129307690,2766974,128777379              ,them  ,battle  ,1340        ,        ,2017-02-01 00:01:45.590723,          ,3000        ,-5       ,10
129307691,2882278,129185347              ,us    ,battle  ,3828        ,        ,2017-02-01 00:01:45.684253,          ,9000        ,12       ,-5
129307692,2936620,128616390              ,them  ,quali   ,117         ,        ,2017-02-01 00:01:45.783556,          ,1500        ,0        ,0
129307693,255512 ,129103269              ,us    ,battle  ,5064        ,        ,2017-02-01 00:01:46.057672,          ,11000       ,12       ,-5
129307694,2933915,129307456              ,them  ,quali   ,718         ,        ,2017-02-01 00:01:46.129899,          ,1500        ,0        ,0
129307695,1190045,129248070              ,them  ,quali   ,1749        ,        ,2017-02-01 00:01:46.231894,          ,1500        ,0        ,0
129307696,2945875,129306069              ,them  ,battle  ,492         ,        ,2017-02-01 00:01:46.321378,          ,700         ,-5       ,10
129307697,2918929,129147223              ,them  ,battle  ,1082        ,        ,2017-02-01 00:01:46.56337 ,          ,700         ,-5       ,10
129307698,1808194,128939789              ,them  ,battle  ,1372        ,        ,2017-02-01 00:01:46.800354,          ,700         ,-5       ,10
129307699,2945433,129260865              ,us    ,battle  ,1245        ,        ,2017-02-01 00:01:47.3496  ,          ,1000        ,15       ,-5
129307700,2852871,128519036              ,them  ,battle  ,1070        ,        ,2017-02-01 00:01:47.397999,          ,5000        ,-5       ,10
129307701,2689376,127832584              ,them  ,quali   ,0           ,        ,2017-02-01 00:01:47.677411,          ,1500        ,0        ,0
129307702,2882607,128588870              ,us    ,battle  ,2235        ,        ,2017-02-01 00:01:48.078753,          ,9000        ,14       ,-5
129307703,2850576,129163543              ,them  ,battle  ,1688        ,        ,2017-02-01 00:01:48.112802,          ,3000        ,-5       ,10
129307704,2876689,129294624              ,them  ,battle  ,2868        ,        ,2017-02-01 00:01:48.22656 ,          ,3000        ,-5       ,10
129307705,2236307,128705268              ,them  ,battle  ,1201        ,        ,2017-02-01 00:01:48.243013,          ,7000        ,-5       ,10
129307706,259787 ,129172334              ,them  ,battle  ,1588        ,        ,2017-02-01 00:01:48.255709,          ,5000        ,-5       ,10
129307707,2492511,128581984              ,them  ,battle  ,1146        ,        ,2017-02-01 00:01:48.456683,          ,5000        ,-5       ,12
129307708,1233420,128598582              ,them  ,quali   ,3261        ,        ,2017-02-01 00:01:48.786769,          ,1500        ,0        ,0
129307709,2945692,129279981              ,us    ,battle  ,2984        ,        ,2017-02-01 00:01:48.838513,          ,1000        ,13       ,-5
129307710,2876634,129290711              ,us    ,battle  ,1155        ,        ,2017-02-01 00:01:49.837026,          ,3800        ,15       ,-5
129307711,1674046,129089440              ,them  ,battle  ,5017        ,        ,2017-02-01 00:01:50.137139,          ,7000        ,-5       ,10
129307712,2945876,129302608              ,us    ,battle  ,2128        ,        ,2017-02-01 00:01:50.28374 ,          ,1000        ,25       ,-5
129307713,2826769,129307521              ,them  ,quali   ,4823        ,        ,2017-02-01 00:01:50.493003,          ,1500        ,0        ,0
129307714,2873778,128588477              ,us    ,battle  ,4264        ,        ,2017-02-01 00:01:50.713742,          ,9000        ,10       ,-5
129307715,2525567,129031716              ,them  ,battle  ,1465        ,        ,2017-02-01 00:01:50.949535,          ,3000        ,-5       ,10
129307716,2698375,129305686              ,them  ,battle  ,            ,        ,2017-02-01 00:01:51.492614,          ,700         ,-5       ,10
129307717,1319170,129146726              ,them  ,battle  ,1633        ,        ,2017-02-01 00:01:51.547899,          ,7000        ,-5       ,12
129307718,2933290,129305686              ,them  ,battle  ,103         ,        ,2017-02-01 00:01:51.755103,          ,700         ,-5       ,10
129307719,2873120,128499703              ,them  ,battle  ,669         ,        ,2017-02-01 00:01:51.950341,          ,3000        ,-5       ,10
129307720,2851529,128741266              ,them  ,battle  ,2567        ,        ,2017-02-01 00:01:51.98668 ,          ,3000        ,-5       ,10
129307721,272280 ,128734505              ,them  ,battle  ,1303        ,        ,2017-02-01 00:01:52.172159,          ,7000        ,-5       ,10
129307722,915837 ,129307374              ,them  ,quali   ,3119        ,        ,2017-02-01 00:01:52.485397,          ,1500        ,0        ,0
129307723,1690750,128574868              ,them  ,quali   ,805         ,        ,2017-02-01 00:01:52.495315,          ,1500        ,0        ,0
129307724,52661  ,129050249              ,us    ,battle  ,5247        ,        ,2017-02-01 00:01:53.240486,          ,11000       ,10       ,-5
129307725,2820123,129184878              ,them  ,battle  ,1480        ,        ,2017-02-01 00:01:53.440917,          ,5000        ,-5       ,10
129307726,2749376,128570892              ,us    ,battle  ,3362        ,        ,2017-02-01 00:01:53.587534,          ,9000        ,14       ,-5
129307727,2917460,129305599              ,us    ,battle  ,979         ,        ,2017-02-01 00:01:53.626646,          ,3800        ,15       ,-5
129307728,2661569,128514069              ,them  ,quali   ,3679        ,        ,2017-02-01 00:01:53.891495,          ,1500        ,0        ,0
129307729,2784333,128770881              ,us    ,battle  ,3800        ,        ,2017-02-01 00:01:54.008606,          ,3800        ,10       ,-5
129307730,2225367,129248337              ,them  ,battle  ,            ,        ,2017-02-01 00:01:54.548713,          ,7000        ,-5       ,15
129307731,2879159,128580461              ,us    ,battle  ,2377        ,        ,2017-02-01 00:01:54.596575,          ,7000        ,15       ,-5
129307732,2893072,129280720              ,us    ,battle  ,2884        ,        ,2017-02-01 00:01:54.661667,          ,7000        ,13       ,-5
129307733,552583 ,129104455              ,them  ,battle  ,2977        ,        ,2017-02-01 00:01:55.313737,          ,5000        ,-5       ,10
129307734,2143556,129307617              ,them  ,quali   ,3385        ,        ,2017-02-01 00:01:56.61481 ,          ,1500        ,0        ,0
129307735,2911179,129163147              ,us    ,battle  ,2377        ,        ,2017-02-01 00:01:57.514537,          ,3800        ,15       ,-5
129307736,405425 ,129064890              ,them  ,battle  ,1185        ,        ,2017-02-01 00:01:57.775677,          ,3000        ,-5       ,10
129307737,2767677,129123662              ,them  ,battle  ,1184        ,        ,2017-02-01 00:01:57.833662,          ,3000        ,-5       ,10
